;index;idUnico;nome;cep;endereco;descricao;funcaoSocial;metaGlobal;dataInicialPrevista;dataFinalPrevista;dataInicialEfetiva;dataFinalEfetiva;dataCadastro;especie;natureza;naturezaOutras;situacao;descPlanoNacionalPoliticaVinculado;uf;qdtEmpregosGerados;descPopulacaoBeneficiada;populacaoBeneficiada;observacoesPertinentes;isModeladaPorBim;dataSituacao;tomadores;executores;repassadores;eixos;tipos;subTipos;fontesDeRecurso;tomadores.nome;tomadores.codigo;executores.nome;executores.codigo;repassadores.nome;repassadores.codigo;eixos.id;eixos.descricao;subTipos.id;subTipos.descricao;subTipos.idTipo;fontesDeRecurso.origem;fontesDeRecurso.valorInvestimentoPrevisto
632;833;58007.53-39;Ampliação do Centro POP - Centro de Referência Especializado para População em Situação de Rua;;;Ampliação do Centro POP - Centro de Referência Especializado para População em Situação de Rua;Oferecer um espaço de referência para o atendimento e apoio a pessoas em situação de rua, promovendo a proteção social e a garantia de direitos, bem como o desenvolvimento de projetos de vida e a integração social. ;Atender e apoiar pessoas em situação de rua, promovendo a proteção social e a garantia de direitos, bem como o desenvolvimento de projetos de vida e a integração social;2025-06-01;2027-06-01;;;2025-05-05;Ampliação;Projeto de Investimento em Infraestrutura;;Inativada;;DF;;;;;False;2025-05-05;[];[{'nome': 'MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE À FOME', 'codigo': 308796}];[];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 6, 'descricao': 'Assistência Social', 'idEixo': 1}];[{'id': 97, 'descricao': 'Unidade de Acolhimento', 'idTipo': 6}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 400000.0}];;;MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE À FOME;308796;;;1;Administrativo;97;Unidade de Acolhimento;6;Federal;400000.0
633;834;23752.53-05;"Obra de adequação da infraestrutura elétrica do Comando de Comunicações e Guerra Eletrônica do Exército (CCOMGEx), em Brasília/DF;";71.559-902;Setor Habitacional Taquar - Lago Norte, Brasília - DF,;"Obra de adequação da infraestrutura elétrica do Comando de Comunicações e Guerra Eletrônica do Exército (CCOMGEx), em Brasília/DF;";"Promover melhores condições operacionais às instalações do Comando de Comunicações e Guerra Eletrônica do Exército (CCOMGEx), em Brasília/DF;";"Promover melhores condições operacionais às instalações do Comando de Comunicações e Guerra Eletrônica do Exército (CCOMGEx), em Brasília/DF;";2023-08-09;2024-03-06;;;2023-07-24;Ampliação;Obra;;Concluída;;DF;;;;;False;2024-03-06;[{'nome': 'COMANDO DO EXÉRCITO', 'codigo': 94}];[{'nome': 'COMANDO DO EXÉRCITO', 'codigo': 94}];[{'nome': 'MINISTÉRIO DA DEFESA', 'codigo': 41066}];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 5, 'descricao': 'Administrativo', 'idEixo': 1}];[{'id': 59, 'descricao': 'Obras em Imóveis de Uso Público', 'idTipo': 1}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 1563287.36}];COMANDO DO EXÉRCITO;94;COMANDO DO EXÉRCITO;94;MINISTÉRIO DA DEFESA;41066;1;Administrativo;59;Obras em Imóveis de Uso Público;1;Federal;1563287.36
634;835;1984.52-30;26.782.3006.7R82.0052;70040-902;BR-020;adequacao de trecho rodoviario - divisa df/go - divisa go/ba - na br-020/go;Preservar vidas e promover o desenvolvimento sustentÃ¡vel do paÃ­s priorizando a seguranÃ§a, as boas condiÃ§Ãµes de trafegabilidade e a otimizaÃ§Ã£o da logÃ­stica dos transportes, elevando assim o nÃ­vel de serviÃ§o das vias.;Garantir dotação orçamentária para os contratos que envolvem 12.00 km desta rúbrica.;2018-12-04;2023-04-01;;;2021-05-17;Construção;Obra;;Em execução;;DF;;;;;;2025-08-11;[{'nome': 'DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES', 'codigo': 54844}];[{'nome': 'DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES', 'codigo': 54844}];[];[{'id': 3, 'descricao': 'Econômico'}];[{'id': 25, 'descricao': 'Rodovia', 'idEixo': 3}];[{'id': 4, 'descricao': 'Acessos Terrestres', 'idTipo': 25}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 103807823.2}];DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES;54844;DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES;54844;;;3;Econômico;4;Acessos Terrestres;25;Federal;103807823.2
635;836;92507.53-75;CENARGEN - Reforma e ampliação dos Laboratórios de Controle Biológico;70.770-917;Parque Estação Biológica, PqEB, Av. W5 Norte (final) Caixa Postal 02372 – Brasília, DF;Contratação de empresa especializada para a elaboração de projeto executivo de engenharia, incluindo disciplinas de arquitetura, estrutura, instalações elétricas, hidráulico-sanitárias, climatização, prevenção e combate a incêndio, infraestrutura de dados, gás, orçamento, cronograma e demais adequações normativas, visando à reforma e ampliação dos Laboratórios de Controle Biológico PCB1 (Bloco 1), PCB2 (Bloco 2) e construção do anexo (Bloco 3) na Embrapa Recursos Genéticos e Biotecnologia.;Viabilizar soluções de pesquisa, desenvolvimento e inovação para a sustentabilidade da agricultura, em benefício da sociedade brasileira.;Contratação de empresa especializada para a elaboração de projeto executivo de engenharia, incluindo disciplinas de arquitetura, estrutura, instalações elétricas, hidráulico-sanitárias, climatização, prevenção e combate a incêndio, infraestrutura de dados, gás, orçamento, cronograma e demais adequações normativas, visando à reforma e ampliação dos Laboratórios de Controle Biológico PCB1 (Bloco 1), PCB2 (Bloco 2) e construção do anexo (Bloco 3) na Embrapa Recursos Genéticos e Biotecnologia.;2025-09-01;2025-12-30;;;2025-08-28;Reforma;Projeto;;Em execução;;DF;;;;;False;2025-09-08;[{'nome': 'EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA', 'codigo': 25}];[{'nome': 'EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA', 'codigo': 25}];[{'nome': 'MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO', 'codigo': 16701716003686}];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 5, 'descricao': 'Administrativo', 'idEixo': 1}];[{'id': 90, 'descricao': 'Preservação do Patrimônio', 'idTipo': 5}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 116946.78}];EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;25;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;25;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;16701716003686;1;Administrativo;90;Preservação do Patrimônio;5;Federal;116946.78
636;837;58041.53-60;Restaurantes Populares (RP);;;Os Restaurantes Populares (RP) são equipamentos que têm como objetivo a produção e a oferta de refeições a preços acessíveis, nutricionalmente adequadas e saudáveis, advindas de processos seguros e sustentáveis, respeitando a cultura alimentar e fomentando a agricultura local ou familiar, com acesso universal. Os restaurantes populares priorizam as populações em situação de insegurança alimentar e nutricional ou em vulnerabilidade social, e devem oferecer um atendimento ampliado por meio de ações de educação alimentar e nutricional, promoção de cultura, formação profissional, geração de renda e discussão de direitos, visando à emancipação do usuário. Esses equipamentos estão localizados em centros urbanos com população superior a 100 mil (cem mil) habitantes, preferencialmente instalados em locais estratégicos,  como próximo a terminais de transporte público e áreas com grande circulação de pessoas, para facilitar o acesso da população.;Os Restaurantes Populares (RP) são equipamentos que têm como objetivo a produção e a oferta de refeições a preços acessíveis, nutricionalmente adequadas e saudáveis, advindas de processos seguros e sustentáveis, respeitando a cultura alimentar e fomentando a agricultura local ou familiar, com acesso universal. Os restaurantes populares priorizam as populações em situação de insegurança alimentar e nutricional ou em vulnerabilidade social, e devem oferecer um atendimento ampliado por meio de ações de educação alimentar e nutricional, promoção de cultura, formação profissional, geração de renda e discussão de direitos, visando à emancipação do usuário. Esses equipamentos estão localizados em centros urbanos com população superior a 100 mil (cem mil) habitantes, preferencialmente instalados em locais estratégicos,  como próximo a terminais de transporte público e áreas com grande circulação de pessoas, para facilitar o acesso da população.;Os Restaurantes Populares (RP) são equipamentos que têm como objetivo a produção e a oferta de refeições a preços acessíveis, nutricionalmente adequadas e saudáveis, advindas de processos seguros e sustentáveis, respeitando a cultura alimentar e fomentando a agricultura local ou familiar, com acesso universal. Os restaurantes populares priorizam as populações em situação de insegurança alimentar e nutricional ou em vulnerabilidade social, e devem oferecer um atendimento ampliado por meio de ações de educação alimentar e nutricional, promoção de cultura, formação profissional, geração de renda e discussão de direitos, visando à emancipação do usuário. Esses equipamentos estão localizados em centros urbanos com população superior a 100 mil (cem mil) habitantes, preferencialmente instalados em locais estratégicos,  como próximo a terminais de transporte público e áreas com grande circulação de pessoas, para facilitar o acesso da população.;2025-06-01;2027-06-01;;;2025-05-05;Construção;Projeto de Investimento em Infraestrutura;;Cadastrada;;DF;;;;;False;2025-05-05;[];[{'nome': 'MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE À FOME', 'codigo': 308796}];[];[{'id': 4, 'descricao': 'Social'}];[{'id': 41, 'descricao': 'Assistência Social', 'idEixo': 4}];[{'id': 15, 'descricao': 'Aquisição de Máquinas e Equipamentos', 'idTipo': 41}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 2500000.0}];;;MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE À FOME;308796;;;4;Social;15;Aquisição de Máquinas e Equipamentos;41;Federal;2500000.0
637;838;51844.53-30;Implantacão de infraestruturas hídricas de pequeno porte nos estados do Mato Grosso, Pará e no Distrito Federal  [Sede] em 2025;;;Implantar infraestruturas hídricas de pequeno porte com vistas à adução ou reservação de água para abastecimento humano e à produção.;Promover a segurança hídrica a partir da realização de estudos ou intervenções estruturais para ampliação da oferta de água, contribuindo para a redução de desigualdades e para o desenvolvimento regional, e ainda, garantir a operação e estabilidade das infraestruturas hídricas existentes.;Implantação de infraestruturas hídricas de pequeno porte, do Mato Grosso, Pará e no Distrito Federal, visando garantir segurança hídrica.;2025-01-01;2025-12-31;;;2025-02-25;Construção;Projeto de Investimento em Infraestrutura;70000000;Cadastrada;;DF;;;;;;2025-02-25;[];[{'nome': 'COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA', 'codigo': 169}];[];[{'id': 4, 'descricao': 'Social'}];[{'id': 33, 'descricao': 'Infraestrutura Hídrica, Portos, Hidrovia', 'idEixo': 4}];[{'id': 48, 'descricao': 'Integração de Bacias/Segurança Hídrica', 'idTipo': 33}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 0.01}];;;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA;169;;;4;Social;48;Integração de Bacias/Segurança Hídrica;33;Federal;0.01
638;839;55517.53-10;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;72650-750;QUADRA 804 CONJUNTO 20-b lote 01;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;2018-03-26;2022-03-09;;;2025-04-25;Construção;Obra;;Cadastrada;;DF;;;;;;2025-04-25;[{'nome': 'FUNDO DE SAUDE DO DISTRITO FEDERAL', 'codigo': 12116247000157}];[{'nome': 'FUNDO DE SAUDE DO DISTRITO FEDERAL', 'codigo': 12116247000157}];[{'nome': 'FUNDO NACIONAL DE SAUDE', 'codigo': 530493000171}];[{'id': 4, 'descricao': 'Social'}];[{'id': 39, 'descricao': 'Saúde', 'idEixo': 4}];[{'id': 10, 'descricao': 'UBS', 'idTipo': 39}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 725000.0}];FUNDO DE SAUDE DO DISTRITO FEDERAL;12116247000157;FUNDO DE SAUDE DO DISTRITO FEDERAL;12116247000157;FUNDO NACIONAL DE SAUDE;530493000171;4;Social;10;UBS;39;Federal;725000.0
639;840;55518.53-76;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;73370-096;AREA ESPECIAL , Aris;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;CONSTRUÇÃO DE UNIDADE BÁSICA DE SAÚDE;2018-03-27;2022-12-26;;;2025-04-25;Construção;Obra;;Cadastrada;;DF;;;;;;2025-04-25;[{'nome': 'FUNDO DE SAUDE DO DISTRITO FEDERAL', 'codigo': 12116247000157}];[{'nome': 'FUNDO DE SAUDE DO DISTRITO FEDERAL', 'codigo': 12116247000157}];[{'nome': 'FUNDO NACIONAL DE SAUDE', 'codigo': 530493000171}];[{'id': 4, 'descricao': 'Social'}];[{'id': 39, 'descricao': 'Saúde', 'idEixo': 4}];[{'id': 10, 'descricao': 'UBS', 'idTipo': 39}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 1011000.0}];FUNDO DE SAUDE DO DISTRITO FEDERAL;12116247000157;FUNDO DE SAUDE DO DISTRITO FEDERAL;12116247000157;FUNDO NACIONAL DE SAUDE;530493000171;4;Social;10;UBS;39;Federal;1011000.0
640;841;23752.53-05;"Obra de adequação da infraestrutura elétrica do Comando de Comunicações e Guerra Eletrônica do Exército (CCOMGEx), em Brasília/DF;";71.559-902;Setor Habitacional Taquar - Lago Norte, Brasília - DF,;"Obra de adequação da infraestrutura elétrica do Comando de Comunicações e Guerra Eletrônica do Exército (CCOMGEx), em Brasília/DF;";"Promover melhores condições operacionais às instalações do Comando de Comunicações e Guerra Eletrônica do Exército (CCOMGEx), em Brasília/DF;";"Promover melhores condições operacionais às instalações do Comando de Comunicações e Guerra Eletrônica do Exército (CCOMGEx), em Brasília/DF;";2023-08-09;2024-03-06;;;2023-07-24;Ampliação;Obra;;Concluída;;DF;;;;;False;2024-03-06;[{'nome': 'COMANDO DO EXÉRCITO', 'codigo': 94}];[{'nome': 'COMANDO DO EXÉRCITO', 'codigo': 94}];[{'nome': 'MINISTÉRIO DA DEFESA', 'codigo': 41066}];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 5, 'descricao': 'Administrativo', 'idEixo': 1}];[{'id': 59, 'descricao': 'Obras em Imóveis de Uso Público', 'idTipo': 5}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 1563287.36}];COMANDO DO EXÉRCITO;94;COMANDO DO EXÉRCITO;94;MINISTÉRIO DA DEFESA;41066;1;Administrativo;59;Obras em Imóveis de Uso Público;5;Federal;1563287.36
641;842;73602.53-70;PAC 2 - CRECHE/PRÉ-ESCOLA 045;;;PAC 2 - CRECHE/PRÉ-ESCOLA 045 Construção;PAC 2 - CRECHE/PRÉ-ESCOLA 045;Escola de Educação Infantil Tipo B;2013-06-27;2014-08-01;;;2025-07-25;Reforma;Obra;;Cadastrada;Obras 2;DF; ;Descrição população beneficiada; ;Informações Obras Fundo Nacional de Desenvolvimento da Educação;False;2025-07-25;[];[{'nome': 'FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO', 'codigo': 253}];[];[{'id': 3, 'descricao': 'Econômico'}];[{'id': 22, 'descricao': 'Infraestrutura Hídrica, Portos, Hidrovia', 'idEixo': 3}];[{'id': 36, 'descricao': 'Dragagem, Derrocamento e Associações', 'idTipo': 22}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 0.01}];;;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;253;;;3;Econômico;36;Dragagem, Derrocamento e Associações;22;Federal;0.01
642;843;64565.53-34;CENARGEN - Reforma do Prédio 13 - Prédio de Biotecnologia;70.770-917;Parque Estação Biológica, PqEB, Av. W5 Norte (final) Caixa Postal 02372 – Brasília, DF;Contratação de Empresa Especializada de Arquitetura e Engenharia para execução da Reforma do Prédio 13 - Prédio de Biotecnologia situado na Embrapa Recursos Genéticos e Biotecnologia;Viabilizar soluções de pesquisa, desenvolvimento e inovação para a sustentabilidade da agricultura, em benefício da sociedade brasileira.;Contratação de Empresa Especializada de Arquitetura e Engenharia para execução da Reforma do Prédio 13 - Prédio de Biotecnologia situado na Embrapa Recursos Genéticos e Biotecnologia;2025-07-31;2025-12-31;;;2025-07-23;Reforma;Obra;;Em execução;;DF;;;;;False;2025-09-15;[{'nome': 'EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA', 'codigo': 25}];[{'nome': 'EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA', 'codigo': 25}];[{'nome': 'MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO', 'codigo': 16701716003686}];[{'id': 1, 'descricao': 'Administrativo'}];[{'id': 5, 'descricao': 'Administrativo', 'idEixo': 1}];[{'id': 90, 'descricao': 'Preservação do Patrimônio', 'idTipo': 5}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 1833733.66}];EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;25;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA;25;MINISTERIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO;16701716003686;1;Administrativo;90;Preservação do Patrimônio;5;Federal;1833733.66
643;844;73632.53-62;PAC 2 - CRECHE/PRÉ-ESCOLA 020;;;PAC 2 - CRECHE/PRÉ-ESCOLA 020 Tipo de Obra;PAC 2 - CRECHE/PRÉ-ESCOLA 020;Escola de Educação Infantil Tipo B;2013-04-09;2014-05-14;;;2025-07-25;Reforma;Obra;;Cadastrada;Obras 2;DF; ;Descrição população beneficiada; ;Informações Obras Fundo Nacional de Desenvolvimento da Educação;False;2025-07-25;[];[{'nome': 'FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO', 'codigo': 253}];[];[{'id': 3, 'descricao': 'Econômico'}];[{'id': 22, 'descricao': 'Infraestrutura Hídrica, Portos, Hidrovia', 'idEixo': 3}];[{'id': 36, 'descricao': 'Dragagem, Derrocamento e Associações', 'idTipo': 22}];[{'origem': 'Federal', 'valorInvestimentoPrevisto': 0.01}];;;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;253;;;3;Econômico;36;Dragagem, Derrocamento e Associações;22;Federal;0.01
